rcp_scenario,region,season,year_30yravg,status,percentile,value
4.5,Hudson,Annual,2075,Projected,10,3.29873779395
4.5,Hudson,Annual,2075,Projected,25,3.98121567485
4.5,Hudson,Annual,2075,Projected,50,5.15337996723
4.5,Hudson,Annual,2075,Projected,75,6.34601858152
4.5,Hudson,Annual,2075,Projected,90,6.99908555988
4.5,Hudson,Annual,2090,Projected,10,3.67001023458
4.5,Hudson,Annual,2090,Projected,25,4.46496308894
4.5,Hudson,Annual,2090,Projected,50,5.46350057702
4.5,Hudson,Annual,2090,Projected,75,6.88383087544
4.5,Hudson,Annual,2090,Projected,90,8.30085783762
8.5,Hudson,Annual,2035,Projected,10,2.70053040677
8.5,Hudson,Annual,2035,Projected,25,3.54726366052
8.5,Hudson,Annual,2035,Projected,50,3.9095088852
8.5,Hudson,Annual,2035,Projected,75,4.29619115655
8.5,Hudson,Annual,2035,Projected,90,4.92757305231
8.5,Hudson,Annual,2055,Projected,10,4.55447245926
8.5,Hudson,Annual,2055,Projected,25,5.24037599286
8.5,Hudson,Annual,2055,Projected,50,5.89788986495
8.5,Hudson,Annual,2055,Projected,75,6.79733434947
8.5,Hudson,Annual,2055,Projected,90,7.96739270325
8.5,Hudson,Annual,2075,Projected,10,6.24968577221
8.5,Hudson,Annual,2075,Projected,25,6.87689653911
8.5,Hudson,Annual,2075,Projected,50,8.17421388022
8.5,Hudson,Annual,2075,Projected,75,9.5260305374
8.5,Hudson,Annual,2075,Projected,90,11.5171760851
8.5,Hudson,Annual,2090,Projected,10,7.61649893651
8.5,Hudson,Annual,2090,Projected,25,8.38229084138
8.5,Hudson,Annual,2090,Projected,50,10.1026987082
8.5,Hudson,Annual,2090,Projected,75,11.5246136563
8.5,Hudson,Annual,2090,Projected,90,13.7020811015
N/A,Ipswich,Annual,1985,Observed,N/A,49.4777096844
4.5,Ipswich,Annual,2035,Projected,10,1.97254514117
4.5,Ipswich,Annual,2035,Projected,25,2.33876098881
4.5,Ipswich,Annual,2035,Projected,50,2.64925598573
4.5,Ipswich,Annual,2035,Projected,75,3.62333637087
4.5,Ipswich,Annual,2035,Projected,90,4.13258393313
4.5,Ipswich,Annual,2055,Projected,10,2.71765553352
4.5,Ipswich,Annual,2055,Projected,25,3.00387783375
4.5,Ipswich,Annual,2055,Projected,50,3.87953908583
4.5,Ipswich,Annual,2055,Projected,75,4.63698083152
4.5,Ipswich,Annual,2055,Projected,90,5.35804501971
4.5,Ipswich,Annual,2075,Projected,10,2.90020381298
4.5,Ipswich,Annual,2075,Projected,25,3.35390962144
4.5,Ipswich,Annual,2075,Projected,50,4.50986985988
4.5,Ipswich,Annual,2075,Projected,75,5.5773245715
4.5,Ipswich,Annual,2075,Projected,90,6.11819831628
4.5,Ipswich,Annual,2090,Projected,10,3.16853657231
4.5,Ipswich,Annual,2090,Projected,25,3.85746654894
4.5,Ipswich,Annual,2090,Projected,50,4.86384195977
4.5,Ipswich,Annual,2090,Projected,75,6.14241223292
4.5,Ipswich,Annual,2090,Projected,90,7.43961023936
8.5,Ipswich,Annual,2035,Projected,10,2.26805601017
8.5,Ipswich,Annual,2035,Projected,25,2.9902012472
8.5,Ipswich,Annual,2035,Projected,50,3.47648964503
8.5,Ipswich,Annual,2035,Projected,75,3.78241253267
8.5,Ipswich,Annual,2035,Projected,90,4.22335332261
8.5,Ipswich,Annual,2055,Projected,10,4.07673670747
8.5,Ipswich,Annual,2055,Projected,25,4.33412593735
8.5,Ipswich,Annual,2055,Projected,50,5.29288703633
8.5,Ipswich,Annual,2055,Projected,75,5.87621314195
8.5,Ipswich,Annual,2055,Projected,90,7.19037214756
8.5,Ipswich,Annual,2075,Projected,10,5.28680319363
8.5,Ipswich,Annual,2075,Projected,25,5.96213704866
8.5,Ipswich,Annual,2075,Projected,50,7.37974094306
8.5,Ipswich,Annual,2075,Projected,75,8.74961775541
8.5,Ipswich,Annual,2075,Projected,90,10.4706965418
8.5,Ipswich,Annual,2090,Projected,10,6.41840335338
8.5,Ipswich,Annual,2090,Projected,25,7.41058607127
8.5,Ipswich,Annual,2090,Projected,50,9.28064739286
8.5,Ipswich,Annual,2090,Projected,75,10.5616585063
8.5,Ipswich,Annual,2090,Projected,90,12.5899231865
N/A,Merrimack,Annual,1985,Observed,N/A,48.0940910184
4.5,Merrimack,Annual,2035,Projected,10,2.15591591698
4.5,Merrimack,Annual,2035,Projected,25,2.50807050588
4.5,Merrimack,Annual,2035,Projected,50,2.82811844361
4.5,Merrimack,Annual,2035,Projected,75,3.85774166582
4.5,Merrimack,Annual,2035,Projected,90,4.30077007174
4.5,Merrimack,Annual,2055,Projected,10,2.91403448742
4.5,Merrimack,Annual,2055,Projected,25,3.18053129925
4.5,Merrimack,Annual,2055,Projected,50,4.08638377783
4.5,Merrimack,Annual,2055,Projected,75,4.86340387396
4.5,Merrimack,Annual,2055,Projected,90,5.55156814412
4.5,Merrimack,Annual,2075,Projected,10,3.11295097952
4.5,Merrimack,Annual,2075,Projected,25,3.58500196304
4.5,Merrimack,Annual,2075,Projected,50,4.79331738111
4.5,Merrimack,Annual,2075,Projected,75,5.84112270224
4.5,Merrimack,Annual,2075,Projected,90,6.35733328708
4.5,Merrimack,Annual,2090,Projected,10,3.38247259238
4.5,Merrimack,Annual,2090,Projected,25,4.14365592899
4.5,Merrimack,Annual,2090,Projected,50,5.1238153481
4.5,Merrimack,Annual,2090,Projected,75,6.34300657801
4.5,Merrimack,Annual,2090,Projected,90,7.60770174284
8.5,Merrimack,Annual,2035,Projected,10,2.44643671266
8.5,Merrimack,Annual,2035,Projected,25,3.16227765101
8.5,Merrimack,Annual,2035,Projected,50,3.65727690915
8.5,Merrimack,Annual,2035,Projected,75,4.0321342156
8.5,Merrimack,Annual,2035,Projected,90,4.48791852714
8.5,Merrimack,Annual,2055,Projected,10,4.29106093123
8.5,Merrimack,Annual,2055,Projected,25,4.59580753419
8.5,Merrimack,Annual,2055,Projected,50,5.44722390289
8.5,Merrimack,Annual,2055,Projected,75,6.15606117462
8.5,Merrimack,Annual,2055,Projected,90,7.38059074867
8.5,Merrimack,Annual,2075,Projected,10,5.56612189184
8.5,Merrimack,Annual,2075,Projected,25,6.31596579691
8.5,Merrimack,Annual,2075,Projected,50,7.54968738104
8.5,Merrimack,Annual,2075,Projected,75,8.95183082994
8.5,Merrimack,Annual,2075,Projected,90,10.6764558757
8.5,Merrimack,Annual,2090,Projected,10,6.68351581023
8.5,Merrimack,Annual,2090,Projected,25,7.72015429098
8.5,Merrimack,Annual,2090,Projected,50,9.38577670554
8.5,Merrimack,Annual,2090,Projected,75,10.7261583465
8.5,Merrimack,Annual,2090,Projected,90,12.8296489699
N/A,Millers,Annual,1985,Observed,N/A,44.7247959821
4.5,Millers,Annual,2035,Projected,10,2.150657777
4.5,Millers,Annual,2035,Projected,25,2.40658435466
4.5,Millers,Annual,2035,Projected,50,2.80059395301
4.5,Millers,Annual,2035,Projected,75,3.75425296959
4.5,Millers,Annual,2035,Projected,90,4.28821971778
4.5,Millers,Annual,2055,Projected,10,2.7943895215
4.5,Millers,Annual,2055,Projected,25,3.10949543165
4.5,Millers,Annual,2055,Projected,50,3.94481128528
4.5,Millers,Annual,2055,Projected,75,4.83940231121
4.5,Millers,Annual,2055,Projected,90,5.45594354353
4.5,Millers,Annual,2075,Projected,10,2.94076924023
4.5,Millers,Annual,2075,Projected,25,3.51691411826
4.5,Millers,Annual,2075,Projected,50,4.6333595773
4.5,Millers,Annual,2075,Projected,75,5.61040181789
4.5,Millers,Annual,2075,Projected,90,6.3927687413
4.5,Millers,Annual,2090,Projected,10,3.20147707661
4.5,Millers,Annual,2090,Projected,25,4.01112892914
4.5,Millers,Annual,2090,Projected,50,4.93670365201
4.5,Millers,Annual,2090,Projected,75,6.14055661944
4.5,Millers,Annual,2090,Projected,90,7.58718275027
8.5,Millers,Annual,2035,Projected,10,2.39825281989
8.5,Millers,Annual,2035,Projected,25,3.14507614459
8.5,Millers,Annual,2035,Projected,50,3.56690548379
8.5,Millers,Annual,2035,Projected,75,3.79539762758
8.5,Millers,Annual,2035,Projected,90,4.53044919942
8.5,Millers,Annual,2055,Projected,10,4.06941727647
8.5,Millers,Annual,2055,Projected,25,4.54778693848
8.5,Millers,Annual,2055,Projected,50,5.32556122127
8.5,Millers,Annual,2055,Projected,75,6.13972648909
8.5,Millers,Annual,2055,Projected,90,7.30230474816
8.5,Millers,Annual,2075,Projected,10,5.41494287864
8.5,Millers,Annual,2075,Projected,25,6.34779808431
8.5,Millers,Annual,2075,Projected,50,7.42711502375
8.5,Millers,Annual,2075,Projected,75,8.82569062039
8.5,Millers,Annual,2075,Projected,90,10.7087840414
8.5,Millers,Annual,2090,Projected,10,6.60180934649
8.5,Millers,Annual,2090,Projected,25,7.77355989173
8.5,Millers,Annual,2090,Projected,50,9.27621702706
8.5,Millers,Annual,2090,Projected,75,10.6835362962
8.5,Millers,Annual,2090,Projected,90,12.86074111
N/A,Narragansett Bay & Mt. Hope Bay Shore,Annual,1985,Observed,N/A,50.4646956636
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2035,Projected,10,1.94515685063
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2035,Projected,25,2.37966849493
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2035,Projected,50,2.70112620658
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2035,Projected,75,3.67674080506
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2035,Projected,90,3.78659894476
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2055,Projected,10,2.66913620662
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2055,Projected,25,3.08397515923
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2055,Projected,50,3.85144014711
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2055,Projected,75,4.69565036074
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2055,Projected,90,5.10405382251
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2075,Projected,10,2.90703245052
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2075,Projected,25,3.32103008954
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2075,Projected,50,4.52962390952
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2075,Projected,75,5.48417958785
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2075,Projected,90,5.56136396078
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2090,Projected,10,3.17471981342
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2090,Projected,25,3.80256725404
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2090,Projected,50,5.02015490966
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2090,Projected,75,6.22730218491
4.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2090,Projected,90,6.90843468376
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2035,Projected,10,2.20425826567
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2035,Projected,25,3.00566248492
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2035,Projected,50,3.50656830042
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2035,Projected,75,3.69020415528
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2035,Projected,90,3.79058294832
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2055,Projected,10,3.97481027815
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2055,Projected,25,4.35394503205
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2055,Projected,50,5.26299916257
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2055,Projected,75,5.92238365419
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2055,Projected,90,6.8151339114
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2075,Projected,10,5.13755906816
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2075,Projected,25,5.71867191288
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2075,Projected,50,7.43156672554
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2075,Projected,75,8.44977111987
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2075,Projected,90,10.0020720353
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2090,Projected,10,6.15858870083
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2090,Projected,25,7.04971150644
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2090,Projected,50,9.14042064123
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2090,Projected,75,10.4804009402
8.5,Narragansett Bay & Mt. Hope Bay Shore,Annual,2090,Projected,90,11.6820832985
N/A,Nashua,Annual,1985,Observed,N/A,46.7754883554
4.5,Nashua,Annual,2035,Projected,10,2.14566022496
4.5,Nashua,Annual,2035,Projected,25,2.4085909685
4.5,Nashua,Annual,2035,Projected,50,2.86251482387
4.5,Nashua,Annual,2035,Projected,75,3.88029973363
4.5,Nashua,Annual,2035,Projected,90,4.30392643777
4.5,Nashua,Annual,2055,Projected,10,2.87012674934
4.5,Nashua,Annual,2055,Projected,25,3.17199744477
4.5,Nashua,Annual,2055,Projected,50,4.04610558699
4.5,Nashua,Annual,2055,Projected,75,4.97830120337
4.5,Nashua,Annual,2055,Projected,90,5.51259910337
4.5,Nashua,Annual,2075,Projected,10,3.04786833847
4.5,Nashua,Annual,2075,Projected,25,3.55821863687
4.5,Nashua,Annual,2075,Projected,50,4.7857391139
4.5,Nashua,Annual,2075,Projected,75,5.75102419671
4.5,Nashua,Annual,2075,Projected,90,6.41859232668
4.5,Nashua,Annual,2090,Projected,10,3.28975934318
4.5,Nashua,Annual,2090,Projected,25,4.0870767955
4.5,Nashua,Annual,2090,Projected,50,5.12141756837
4.5,Nashua,Annual,2090,Projected,75,6.31143424755
4.5,Nashua,Annual,2090,Projected,90,7.63076087236
8.5,Nashua,Annual,2035,Projected,10,2.43195600256
8.5,Nashua,Annual,2035,Projected,25,3.15268202074
8.5,Nashua,Annual,2035,Projected,50,3.66260320422
8.5,Nashua,Annual,2035,Projected,75,3.89267342706
8.5,Nashua,Annual,2035,Projected,90,4.52792260037
8.5,Nashua,Annual,2055,Projected,10,4.21095813618
8.5,Nashua,Annual,2055,Projected,25,4.59503473034
8.5,Nashua,Annual,2055,Projected,50,5.43935645604
8.5,Nashua,Annual,2055,Projected,75,6.27990292522
8.5,Nashua,Annual,2055,Projected,90,7.37241956613
8.5,Nashua,Annual,2075,Projected,10,5.57554504098
8.5,Nashua,Annual,2075,Projected,25,6.4203908803
8.5,Nashua,Annual,2075,Projected,50,7.54352342731
8.5,Nashua,Annual,2075,Projected,75,8.92754770693
8.5,Nashua,Annual,2075,Projected,90,10.805582497
8.5,Nashua,Annual,2090,Projected,10,6.74727693953
8.5,Nashua,Annual,2090,Projected,25,7.83678572989
8.5,Nashua,Annual,2090,Projected,50,9.3615256988
8.5,Nashua,Annual,2090,Projected,75,10.8008484294
8.5,Nashua,Annual,2090,Projected,90,12.9015290614
N/A,North Coastal,Annual,1985,Observed,N/A,49.6932634245
4.5,North Coastal,Annual,2035,Projected,10,1.9574328846
4.5,North Coastal,Annual,2035,Projected,25,2.33221414713
4.5,North Coastal,Annual,2035,Projected,50,2.64650219534
4.5,North Coastal,Annual,2035,Projected,75,3.59614035486
4.5,North Coastal,Annual,2035,Projected,90,4.12023876055
4.5,North Coastal,Annual,2055,Projected,10,2.68679248394
4.5,North Coastal,Annual,2055,Projected,25,2.98933918427
4.5,North Coastal,Annual,2055,Projected,50,3.84229686574
4.5,North Coastal,Annual,2055,Projected,75,4.60942040971
4.5,North Coastal,Annual,2055,Projected,90,5.31449437709
4.5,North Coastal,Annual,2075,Projected,10,2.89612716482
4.5,North Coastal,Annual,2075,Projected,25,3.30269754942
4.5,North Coastal,Annual,2075,Projected,50,4.44967602775
4.5,North Coastal,Annual,2075,Projected,75,5.48508623357
4.5,North Coastal,Annual,2075,Projected,90,6.05564994938
4.5,North Coastal,Annual,2090,Projected,10,3.17106704264
4.5,North Coastal,Annual,2090,Projected,25,3.78542671919
4.5,North Coastal,Annual,2090,Projected,50,4.83470827011
4.5,North Coastal,Annual,2090,Projected,75,6.1587451367
4.5,North Coastal,Annual,2090,Projected,90,7.37834251786
8.5,North Coastal,Annual,2035,Projected,10,2.26988733791
8.5,North Coastal,Annual,2035,Projected,25,2.96633492973
8.5,North Coastal,Annual,2035,Projected,50,3.47216925285
8.5,North Coastal,Annual,2035,Projected,75,3.71359410197
8.5,North Coastal,Annual,2035,Projected,90,4.16749831497
8.5,North Coastal,Annual,2055,Projected,10,4.05917576779
8.5,North Coastal,Annual,2055,Projected,25,4.26850820441
8.5,North Coastal,Annual,2055,Projected,50,5.28169698693
8.5,North Coastal,Annual,2055,Projected,75,5.83538024578
8.5,North Coastal,Annual,2055,Projected,90,7.14358886151
8.5,North Coastal,Annual,2075,Projected,10,5.21861043968
8.5,North Coastal,Annual,2075,Projected,25,5.86001792808
8.5,North Coastal,Annual,2075,Projected,50,7.34414431073
8.5,North Coastal,Annual,2075,Projected,75,8.73442454867
8.5,North Coastal,Annual,2075,Projected,90,10.4091884581
8.5,North Coastal,Annual,2090,Projected,10,6.33157325599
8.5,North Coastal,Annual,2090,Projected,25,7.30013344143
8.5,North Coastal,Annual,2090,Projected,50,9.30679738146
8.5,North Coastal,Annual,2090,Projected,75,10.5640355849
8.5,North Coastal,Annual,2090,Projected,90,12.5162227822
N/A,Parker,Annual,1985,Observed,N/A,49.1584336701
4.5,Parker,Annual,2035,Projected,10,2.05660112812
4.5,Parker,Annual,2035,Projected,25,2.43078703846
4.5,Parker,Annual,2035,Projected,50,2.70885422863
4.5,Parker,Annual,2035,Projected,75,3.65923275118
4.5,Parker,Annual,2035,Projected,90,4.19686077169
4.5,Parker,Annual,2055,Projected,10,2.86035479926
4.5,Parker,Annual,2055,Projected,25,3.06876655398
4.5,Parker,Annual,2055,Projected,50,3.9269573018
4.5,Parker,Annual,2055,Projected,75,4.67473092525
4.5,Parker,Annual,2055,Projected,90,5.40959605353
4.5,Parker,Annual,2075,Projected,10,3.0411116897
4.5,Parker,Annual,2075,Projected,25,3.42088208757
4.5,Parker,Annual,2075,Projected,50,4.54975116308
4.5,Parker,Annual,2075,Projected,75,5.61445639221
4.5,Parker,Annual,2075,Projected,90,6.18150946634
4.5,Parker,Annual,2090,Projected,10,3.29238856852
4.5,Parker,Annual,2090,Projected,25,3.97001592718
4.5,Parker,Annual,2090,Projected,50,4.94869734232
4.5,Parker,Annual,2090,Projected,75,6.21345641739
4.5,Parker,Annual,2090,Projected,90,7.45078298545
8.5,Parker,Annual,2035,Projected,10,2.35163254452
8.5,Parker,Annual,2035,Projected,25,3.04333290647
8.5,Parker,Annual,2035,Projected,50,3.5328252801
8.5,Parker,Annual,2035,Projected,75,3.82205923549
8.5,Parker,Annual,2035,Projected,90,4.30707007789
8.5,Parker,Annual,2055,Projected,10,4.1905904534
8.5,Parker,Annual,2055,Projected,25,4.39927126158
8.5,Parker,Annual,2055,Projected,50,5.34339476979
8.5,Parker,Annual,2055,Projected,75,5.92972360767
8.5,Parker,Annual,2055,Projected,90,7.26849465764
8.5,Parker,Annual,2075,Projected,10,5.39225698873
8.5,Parker,Annual,2075,Projected,25,6.04856166668
8.5,Parker,Annual,2075,Projected,50,7.41661477818
8.5,Parker,Annual,2075,Projected,75,8.8191416682
8.5,Parker,Annual,2075,Projected,90,10.5583029116
8.5,Parker,Annual,2090,Projected,10,6.52966424118
8.5,Parker,Annual,2090,Projected,25,7.50742161831
8.5,Parker,Annual,2090,Projected,50,9.38345048421
8.5,Parker,Annual,2090,Projected,75,10.6692026037
8.5,Parker,Annual,2090,Projected,90,12.7276185308
N/A,Quinebaug,Annual,1985,Observed,N/A,46.8595818407
4.5,Quinebaug,Annual,2035,Projected,10,2.06459215915
4.5,Quinebaug,Annual,2035,Projected,25,2.46583455082
4.5,Quinebaug,Annual,2035,Projected,50,2.92594272271
4.5,Quinebaug,Annual,2035,Projected,75,3.91289356783
4.5,Quinebaug,Annual,2035,Projected,90,4.21994100628
4.5,Quinebaug,Annual,2055,Projected,10,2.94129488848
4.5,Quinebaug,Annual,2055,Projected,25,3.20133311921
4.5,Quinebaug,Annual,2055,Projected,50,4.15994257143
4.5,Quinebaug,Annual,2055,Projected,75,5.06101685669
4.5,Quinebaug,Annual,2055,Projected,90,5.51792695859
4.5,Quinebaug,Annual,2075,Projected,10,3.12320304743
4.5,Quinebaug,Annual,2075,Projected,25,3.649495823
4.5,Quinebaug,Annual,2075,Projected,50,4.85083421236
4.5,Quinebaug,Annual,2075,Projected,75,5.85462631676
4.5,Quinebaug,Annual,2075,Projected,90,6.32383128053
4.5,Quinebaug,Annual,2090,Projected,10,3.39976228884
4.5,Quinebaug,Annual,2090,Projected,25,4.07881852142
4.5,Quinebaug,Annual,2090,Projected,50,5.22751921812
4.5,Quinebaug,Annual,2090,Projected,75,6.45556165081
4.5,Quinebaug,Annual,2090,Projected,90,7.64716774367
8.5,Quinebaug,Annual,2035,Projected,10,2.41787293694
